CHECK SHEET NO,생산일자,공장,공정코드,신규분류요약,함수율,품목코드,품명,양품수량,불량수량,샘플수량,생산수량,샘플창고수량,샘플제외 양품수량,멸균번호,기계코드,상태,SIZE
A20260129-303,2026-01-29,A관(1공장),[10] 사출조립,FRP_Toric,38,R1400-02.25-2.75010,T38_(UV포함),533,0,10,543,0,533,38AF-HTU,조립2호기,확인,14.2
C20260123-532,2026-01-23,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R2027-00.00AMB,BELLA_1-Day_Almond Brown,"2,511",555,10,"3,076",0,"2,511",55GD-HCU,조립52호기,확인,14.2
C20260123-533,2026-01-23,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R2027-00.00AMB,BELLA_1-Day_Almond Brown,"1,572","1,457",10,"3,039",0,"1,572",55GD-HCU,조립52호기,확인,14.2
C20260126-503,2026-01-26,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R2027-00.00AMB,BELLA_1-Day_Almond Brown,"1,773",1,10,"1,784",0,"1,773",55GD-HCU,조립52호기,확인,14.2
C20260126-498,2026-01-26,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R2027-00.00AMB,BELLA_1-Day_Almond Brown,"1,228",517,10,"1,755",0,"1,228",55GD-HCU,조립52호기,확인,14.2
C20260128-206,2026-01-28,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R2027-00.00AMB,BELLA_1-Day_Almond Brown,"3,410",39,10,"3,459",0,"3,410",55GD-HCU,조립52호기,확인,14.2
C20260126-256,2026-01-26,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R2027-00.00AMB,BELLA_1-Day_Almond Brown,"3,738",1,10,"3,749",0,"3,738",55GD-HCU,조립52호기,확인,14.2
C20260127-333,2026-01-27,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R2027-00.00AMB,BELLA_1-Day_Almond Brown,"2,630",25,10,"2,665",0,"2,630",55GD-HCU,조립52호기,확인,14.2
C20260125-290,2026-01-25,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R2027-00.00AMB,BELLA_1-Day_Almond Brown,"1,633",115,10,"1,758",0,"1,633",55GD-HCU,조립52호기,확인,14.2
C20260125-292,2026-01-25,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R2027-00.00AMB,BELLA_1-Day_Almond Brown,"1,764",1,10,"1,775",0,"1,764",55GD-HCU,조립52호기,확인,14.2
A20260114-581,2026-01-16,C관(2공장),[55] 접착/ 멸균,1-Day_Sph,55,P0006A8.60-06.00,1-Day_Metha_Coastal,"2,300",25,5,"2,330",0,"2,300",OG94,검사47호기,확인,14.2
A20260114-581,2026-01-16,C관(2공장),[45] 하이드레이션/전면검사,1-Day_Sph,55,P0006A8.60-06.00,1-Day_Metha_Coastal,"2,330",1,0,"2,331",0,"2,330",,워터배스2-3호기,확인,14.2
A20260114-581,2026-01-16,C관(2공장),[80] 누수/규격검사,1-Day_Sph,55,P0006A8.60-06.00,1-Day_Metha_Coastal,"2,295",5,0,"2,300",0,"2,295",OG94,누수/규격검사(2공장),확인,14.2
A20251120-500,2026-01-11,C관(2공장),[20] 분리,1-Day_Sph,58,Q3081+01.50,1-day_58_Kontaktni-HA,"2,304",922,,"3,226",0,"2,304",,분리22호기,확인,14.2
A20260115-135-L1,2026-01-28,A관(1공장),[80] 누수/규격검사,FRP_Sph,55,P1206S8.60-09.00,S55_소사각,641,7,0,648,0,641,OG95,누수/규격검사(1공장),확인,14.2
A20260115-135-L1,2026-01-25,A관(1공장),[45] 하이드레이션/전면검사,FRP_Sph,55,P1206S8.60-09.00,S55_소사각,663.00,0,0,663,0,663.00,,워터배스1-4호기,확인,14.2
A20260115-135-L1,2026-01-27,A관(1공장),[55] 접착/ 멸균,FRP_Sph,55,P1206S8.60-09.00,S55_소사각,648,15,0,663,0,648,OG95,검사17호기,확인,14.2
A20260117-440,2026-01-17,A관(1공장),[10] 사출조립,1-Day_Sph,55,R00028.60-03.50,1-Day_Metha,"2,554",0,10,"2,564",0,"2,554",55EF-HTU,조립3호기,확인,14.2
A20260106-353,2026-01-06,A관(1공장),[10] 사출조립,1-Day_Sph,55,R00028.60-03.50,1-Day_Metha,"2,290",0,10,"2,300",0,"2,290",155EF-HTU,조립3호기,확인,14.2
A20260106-357,2026-01-06,A관(1공장),[10] 사출조립,1-Day_Sph,55,R00028.60-03.50,1-Day_Metha,"2,264",0,10,"2,274",0,"2,264",155EF-HTU,조립3호기,확인,14.2
C20260122-238,2026-01-23,C관(2공장),[20] 분리,1-Day_Color_Sph,55,Q1070-03.00SLG2,BELLA D_Silent Gray 55%,"3,248",390,,"3,638",0,"3,248",,분리28호기,확인,14.2
A20260130-439,2026-01-30,A관(1공장),[10] 사출조립,1-Day_Sph,58,R3081-01.50,1-day_58_Kontaktni-HA,"2,910",0,10,"2,920",0,"2,910",58HA-HTU,조립30호기,확인,14.2
A20260126-027,2026-01-25,A관(1공장),[10] 사출조립,1-Day_Sph,58,R3081-01.50,1-day_58_Kontaktni-HA,"2,298",0,10,"2,308",0,"2,298",58HA-HTU,조립5호기,확인,14.2
A20260201-170,2026-01-31,A관(1공장),[10] 사출조립,1-Day_Sph,58,R3081-01.50,1-day_58_Kontaktni-HA,"2,810",0,10,"2,820",0,"2,810",58HA-HTU,조립30호기,확인,14.2
A20260201-174,2026-01-31,A관(1공장),[10] 사출조립,1-Day_Sph,58,R3081-01.50,1-day_58_Kontaktni-HA,"2,370",535,10,"2,915",0,"2,370",58HA-HTU,조립30호기,확인,14.2
A20260201-578,2026-02-01,A관(1공장),[10] 사출조립,1-Day_Sph,58,R3081-01.50,1-day_58_Kontaktni-HA,"2,897",0,10,"2,907",0,"2,897",58HA-HTU,조립30호기,확인,14.2
A20260108-399,2026-01-08,A관(1공장),[10] 사출조립,1-Day_Sph,58,R3081-01.50,1-day_58_Kontaktni-HA,"3,321",0,10,"3,331",0,"3,321",58HA-HTU,조립31호기,확인,14.2
A20260124-363,2026-01-24,A관(1공장),[10] 사출조립,1-Day_Sph,58,R3081-01.50,1-day_58_Kontaktni-HA,"2,229",0,10,"2,239",0,"2,229",58HA-HTU,조립5호기,확인,14.2
C20260201-603,2026-02-03,C관(2공장),[20] 분리,1-Day_Color_Sph,55,Q0007-05.75RHA2,1-Day_iris_Rhapsody,"3,269",415,,"3,684",0,"3,269",,분리20호기,확인,14.2
C20260110-196,2026-01-12,C관(2공장),[55] 접착/ 멸균,1-Day_Color_Toric,55,P1066A-03.75-0.75180CFJ3,PIA D Toric_CP-0.75 Coffee Jelly_55% UV,"2,035",15,,"2,050",0,"2,035",OG94,검사34호기,확인,14.2
C20260110-196,2026-01-12,C관(2공장),[45] 하이드레이션/전면검사,1-Day_Color_Toric,55,P1066A-03.75-0.75180CFJ3,PIA D Toric_CP-0.75 Coffee Jelly_55% UV,"2,050",0,0,"2,050",0,"2,050",,워터배스2-14호기,확인,14.2
C20260118-399,2026-01-19,C관(2공장),[20] 분리,1-Day_Color_Sph,55,Q0007-05.75RHA2,1-Day_iris_Rhapsody,"3,114",606,,"3,720",0,"3,114",,분리30호기,확인,14.2
C20260121-020,2026-01-21,C관(2공장),[45] 하이드레이션/전면검사,1-Day_Color_Sph,55,P0008A-03.75LAT2,1-Day_iris_Latin,"1,170",0,0,"1,170",0,"1,170",,워터배스2-11호기,확인,14.2
C20260121-370,2026-01-24,C관(2공장),[80] 누수/규격검사,1-Day_Color_Sph,55,P0008A-03.75LAT2,1-Day_iris_Latin,"3,020",5,0,"3,025",0,"3,020",OG94,누수/규격검사(2공장),확인,14.2
C20260121-370,2026-01-24,C관(2공장),[55] 접착/ 멸균,1-Day_Color_Sph,55,P0008A-03.75LAT2,1-Day_iris_Latin,"3,025",40,5,"3,070",0,"3,025",OG94,검사40호기,확인,14.2
C20260121-020,2026-01-22,C관(2공장),[55] 접착/ 멸균,1-Day_Color_Sph,55,P0008A-03.75LAT2,1-Day_iris_Latin,"1,155",15,,"1,170",0,"1,155",OG94,검사39호기,확인,14.2
C20260121-020,2026-01-22,C관(2공장),[80] 누수/규격검사,1-Day_Color_Sph,55,P0008A-03.75LAT2,1-Day_iris_Latin,"1,150",5,0,"1,155",0,"1,150",OG94,누수/규격검사(2공장),확인,14.2
C20260120-049,2026-01-20,C관(2공장),[45] 하이드레이션/전면검사,1-Day_Color_Sph,55,P0008A-03.75LAT2,1-Day_iris_Latin,"3,010",2,0,"3,012",0,"3,010",,워터배스2-9호기,확인,14.2
C20260120-049,2026-01-21,C관(2공장),[80] 누수/규격검사,1-Day_Color_Sph,55,P0008A-03.75LAT2,1-Day_iris_Latin,"2,950",0,0,"2,950",0,"2,950",OG94,누수/규격검사(2공장),확인,14.2
C20260121-370,2026-01-23,C관(2공장),[45] 하이드레이션/전면검사,1-Day_Color_Sph,55,P0008A-03.75LAT2,1-Day_iris_Latin,"3,070",0,0,"3,070",0,"3,070",,워터배스2-7호기,확인,14.2
C20260121-375,2026-01-23,C관(2공장),[80] 누수/규격검사,1-Day_Color_Sph,55,P0008A-03.75LAT2,1-Day_iris_Latin,"3,440",10,0,"3,450",0,"3,440",OG94,누수/규격검사(2공장),확인,14.2
C20260121-375,2026-01-23,C관(2공장),[45] 하이드레이션/전면검사,1-Day_Color_Sph,55,P0008A-03.75LAT2,1-Day_iris_Latin,"3,480",4,0,"3,484",0,"3,480",,워터배스2-11호기,확인,14.2
C20260120-049,2026-01-21,C관(2공장),[55] 접착/ 멸균,1-Day_Color_Sph,55,P0008A-03.75LAT2,1-Day_iris_Latin,"2,950",60,,"3,010",0,"2,950",OG94,검사42호기,확인,14.2
C20260121-375,2026-01-23,C관(2공장),[55] 접착/ 멸균,1-Day_Color_Sph,55,P0008A-03.75LAT2,1-Day_iris_Latin,"3,450",25,5,"3,480",0,"3,450",OG94,검사42호기,확인,14.2
C20260117-177,2026-01-18,C관(2공장),[20] 분리,1-Day_Color_Toric,55,Q1066-09.00-0.75180CFJ3,PIA D Toric_CP-0.75 Coffee Jelly_55% UV,"1,333.00",376,,"1,709.00",0,"1,333.00",,분리37호기,확인,14.2
A20260120-292,2026-01-20,A관(1공장),[10] 사출조립,FRP_Toric,55,R1230-00.00-0.75180,T55_소사각,596,0,10,606,0,596,55EH-HTU,조립2호기,확인,14.2
A20260106-554-L1,2026-01-15,A관(1공장),[55] 접착/ 멸균,FRP_Color_Sph,43,P4340M-00.00DBR3,Bella Diamond_14.5_중사각,70,128,0,198,0,70,OG94,검사21호기,확인,14.5
A20260106-554-L1,2026-01-14,A관(1공장),[45] 하이드레이션/전면검사,FRP_Color_Sph,43,P4340M-00.00DBR3,Bella Diamond_14.5_중사각,198,0,0,198,0,198,,워터배스1-3호기,확인,14.5
A20260106-554-L1,2026-01-19,A관(1공장),[80] 누수/규격검사,FRP_Color_Sph,43,P4340M-00.00DBR3,Bella Diamond_14.5_중사각,65,5,0,70,0,65,OG94,누수/규격검사(1공장),확인,14.5
C20260123-529,2026-01-23,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R2027-00.00AMB,BELLA_1-Day_Almond Brown,"2,536",510,10,"3,056",0,"2,536",55GD-HCU,조립52호기,확인,14.2
C20260126-261,2026-01-26,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R2027-00.00AMB,BELLA_1-Day_Almond Brown,"2,965",791,10,"3,766",0,"2,965",55GD-HCU,조립52호기,확인,14.2
C20260127-328,2026-01-27,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R2027-00.00AMB,BELLA_1-Day_Almond Brown,"2,615",1,10,"2,626",0,"2,615",55GD-HCU,조립52호기,확인,14.2
C20260127-329,2026-01-27,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R2027-00.00AMB,BELLA_1-Day_Almond Brown,"2,626",1,10,"2,637",0,"2,626",55GD-HCU,조립52호기,확인,14.2
A20260114-271,2026-01-16,C관(2공장),[55] 접착/ 멸균,1-Day_Sph,55,P0006A8.60-06.50,1-Day_Metha_Coastal,"1,885",25,5,"1,915",0,"1,885",OG94,검사47호기,확인,14.2
A20260114-271,2026-01-16,C관(2공장),[45] 하이드레이션/전면검사,1-Day_Sph,55,P0006A8.60-06.50,1-Day_Metha_Coastal,"1,915",0,0,"1,915",0,"1,915",,워터배스2-3호기,확인,14.2
A20260114-271,2026-01-16,C관(2공장),[80] 누수/규격검사,1-Day_Sph,55,P0006A8.60-06.50,1-Day_Metha_Coastal,"1,885",0,0,"1,885",0,"1,885",OG94,누수/규격검사(2공장),확인,14.2
A20260118-488,2026-01-18,A관(1공장),[10] 사출조립,1-Day_Sph,55,R00028.60-03.50,1-Day_Metha,"2,362",0,10,"2,372",0,"2,362",55EF-HTU,조립3호기,확인,14.2
A20260106-549,2026-01-06,A관(1공장),[10] 사출조립,1-Day_Sph,55,R00028.60-03.50,1-Day_Metha,"2,054",0,10,"2,064",0,"2,054",155EF-HTU,조립3호기,확인,14.2
C20260115-497,2026-01-17,C관(2공장),[80] 누수/규격검사,1-Day_Color_Sph,55,P0007A-05.00RHA2,1-Day_iris_Rhapsody,"2,710",0,0,"2,710",0,"2,710",OG94,누수/규격검사(2공장),확인,14.2
C20260113-153,2026-01-15,C관(2공장),[55] 접착/ 멸균,1-Day_Color_Sph,55,P0007A-05.00RHA2,1-Day_iris_Rhapsody,"2,730",30,,"2,760",0,"2,730",OG94,검사40호기,확인,14.2
C20260115-497,2026-01-16,C관(2공장),[45] 하이드레이션/전면검사,1-Day_Color_Sph,55,P0007A-05.00RHA2,1-Day_iris_Rhapsody,"2,725",3,0,"2,728",0,"2,725",,워터배스2-9호기,확인,14.2
C20260116-301,2026-01-18,C관(2공장),[80] 누수/규격검사,1-Day_Color_Sph,55,P0007A-05.00RHA2,1-Day_iris_Rhapsody,"2,920",0,0,"2,920",0,"2,920",OG94,누수/규격검사(2공장),확인,14.2
C20260116-301,2026-01-18,C관(2공장),[55] 접착/ 멸균,1-Day_Color_Sph,55,P0007A-05.00RHA2,1-Day_iris_Rhapsody,"2,920",30,5,"2,955",0,"2,920",OG94,검사37호기,확인,14.2
A20251112-245-L1,2026-01-09,A관(1공장),[55] 접착/ 멸균,FRP_Color_Sph,43,P4218R-02.50TRU2,NewFusion_원형,192,3,0,195,0,192,OG93,검사8호기,확인,14.2
A20251112-245-L1,2026-01-07,A관(1공장),[45] 하이드레이션/전면검사,FRP_Color_Sph,43,P4218R-02.50TRU2,NewFusion_원형,195.00,0,0,195.00,0,195.00,,워터배스1-3호기,확인,14.2
A20251112-245-L1,2026-01-15,A관(1공장),[80] 누수/규격검사,FRP_Color_Sph,43,P4218R-02.50TRU2,NewFusion_원형,179,13,0,192,0,179,OG93,누수/규격검사(1공장),확인,14.2
A20251021-356,2026-02-03,C관(2공장),[45] 하이드레이션/전면검사,FRP_Sph,38,P1256K8.70-06.50,Sincere_2week UV_Clear,"1,863",23,0,"1,886",0,"1,863",,워터배스2-1호기,확인,14
A20251021-356,2026-02-03,C관(2공장),[80] 누수/규격검사,FRP_Sph,38,P1256K8.70-06.50,Sincere_2week UV_Clear,"1,833",0,0,"1,833",0,"1,833",OG95,누수/규격검사(2공장),확인,14
A20251021-356,2026-02-03,C관(2공장),[55] 접착/ 멸균,FRP_Sph,38,P1256K8.70-06.50,Sincere_2week UV_Clear,"1,833",30,,"1,863",0,"1,833",OG95,검사41호기,확인,14
C20251208-434,2026-01-08,C관(2공장),[20] 분리,1-Day_Color_Toric,55,Q1065-06.50-0.75180DLG3,PIA D Toric_CP-0.75 Dollish Gray_55% UV,921,"1,120",,"2,041",0,921,,분리37호기,확인,14.2
A20250703-310-L6,2026-01-30,A관(1공장),[55] 접착/ 멸균,FRP_Color_Sph,55,P4185R-04.00BLU2,Intensive 55_원형,88,8,0,96,0,88,OG95,검사9호기,확인,14.2
A20250703-310-L6,2026-01-29,A관(1공장),[45] 하이드레이션/전면검사,FRP_Color_Sph,55,P4185R-04.00BLU2,Intensive 55_원형,96.00,0,0,96.00,0,96.00,,워터배스1-3호기,확인,14.2
A20250703-310-L6,2026-02-02,A관(1공장),[80] 누수/규격검사,FRP_Color_Sph,55,P4185R-04.00BLU2,Intensive 55_원형,0.00,88,0,88.00,0,0.00,OG95,누수/규격검사(1공장),확인,14.2
38CDHCN26012802,2026-01-28,C관(2공장),[00] 배합,,,B132,38CD-HCN,"9,857.91",0,,"9,857.91",0,"9,857.91",,조립23호기,확인,
A20250916-410-L1,2026-01-22,,[30] 외주,FRP_Color_Sph,43,U4055-00.00GRA2,Bella-Natural,"1,478",22,0,"1,500",0,"1,478",,,확인,
A20251108-531-L5,2026-01-13,,[30] 외주,FRP_Color_Sph,43,U4215-04.50GRA3,NewFusion,241,9,0,250,0,241,,,확인,
C20260107-079,2026-01-06,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R3078-04.00CHO,REAL SOME CHOCO(NOBLE MYSTIC),"2,583",442,10,"3,035",0,"2,583",255GD-HCU,조립24호기,확인,14.2
C20260123-216,2026-01-23,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R3078-04.00CHO,REAL SOME CHOCO(NOBLE MYSTIC),"3,136",825,10,"3,971",0,"3,136",55GD-HCU,조립55호기,확인,14.2
A20260205-416,2026-02-05,A관(1공장),[10] 사출조립,FRP_Sph,55,R12008.60-09.00,Metha_55,"2,284",0,10,"2,294",0,"2,284",55EF-HTU,조립3호기,확인,14.2
A20260114-052,2026-01-14,A관(1공장),[20] 분리,FRP_Sph,55,Q12058.60-07.00,S55,"1,916",478,,"2,394",0,"1,916",,분리5호기,확인,14.2
A20260118-148,2026-01-17,A관(1공장),[10] 사출조립,FRP_Sph,55,R12008.60-01.50,Metha_55,"1,505.00",0,10,"1,515.00",0,"1,505.00",55EF-HTU,조립1호기,확인,14.2
A20260118-151,2026-01-17,A관(1공장),[10] 사출조립,FRP_Sph,55,R12008.60-01.50,Metha_55,"1,492",0,10,"1,502",0,"1,492",55EF-HTU,조립1호기,확인,14.2
A20260122-181,2026-01-22,A관(1공장),[10] 사출조립,FRP_Sph,55,R12008.60-01.50,Metha_55,"1,538",707,10,"2,255",0,"1,538",55EF-HTU,조립3호기,확인,14.2
A20260118-459,2026-01-18,A관(1공장),[10] 사출조립,FRP_Sph,55,R12008.60-01.50,Metha_55,"2,345",0,10,"2,355",0,"2,345",55EF-HTU,조립1호기,확인,14.2
A20260203-193,2026-02-03,A관(1공장),[10] 사출조립,FRP_Sph,55,R12008.60-04.00,Metha_55,"2,114",0,10,"2,124",0,"2,114",55EF-HTU,조립3호기,확인,14.2
A20260117-003,2026-01-16,A관(1공장),[10] 사출조립,FRP_Sph,55,R12008.60-04.00,Metha_55,"1,623",0,10,"1,633",0,"1,623",55EF-HTU,조립1호기,확인,14.2
A20251022-226-L1,2026-01-19,,[30] 외주,FRP_Color_Sph,43,U4340-05.25JAG3,Bella Diamond_14.5,100,0,0,100,0,100,,,확인,14.5
C20251228-166,2026-01-05,C관(2공장),[45] 하이드레이션/전면검사,1-Day_Color_Sph,55,P0007A-10.00RHA2,1-Day_iris_Rhapsody,"2,745",1,0,"2,746",0,"2,745",,워터배스2-7호기,확인,14.2
C20251228-166,2026-01-06,C관(2공장),[55] 접착/ 멸균,1-Day_Color_Sph,55,P0007A-10.00RHA2,1-Day_iris_Rhapsody,"2,720",20,5,"2,745",0,"2,720",OG93,검사37호기,확인,14.2
C20260120-041,2026-01-19,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R0011-01.00JAZ,1-Day_iris_JazzBlack,"2,781",987,10,"3,778",0,"2,781",55GD-HCU,조립14호기,확인,14.2
C20260106-241,2026-01-06,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R0011-01.00JAZ,1-Day_iris_JazzBlack,"3,963",0,10,"3,973",0,"3,963",255GD-HCU,조립40호기,확인,14.2
A20250423-492-L1,2026-01-25,A관(1공장),[45] 하이드레이션/전면검사,FRP_Sph,55,P1206S8.60-14.50,S55_소사각,790,0,0,790,0,790,,워터배스1-4호기,확인,14.2
C20260106-248,2026-01-06,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R3078-05.00CHO,REAL SOME CHOCO(NOBLE MYSTIC),"3,250",0,10,"3,260",0,"3,250",255GD-HCU,조립24호기,확인,14.2
C20260106-208,2026-01-07,C관(2공장),[55] 접착/ 멸균,1-Day_Color_Sph,55,p0010A-01.50SOB,1-Day_iris_SoulBrown,"3,855",70,,"3,925",0,"3,855",OG93,검사37호기,확인,14.2
C20260201-595,2026-02-03,C관(2공장),[45] 하이드레이션/전면검사,1-Day_Color_Sph,55,p0010A-01.50SOB,1-Day_iris_SoulBrown,"3,280",1,0,"3,281",0,"3,280",,워터배스2-11호기,확인,14.2
C20260201-592,2026-02-03,C관(2공장),[45] 하이드레이션/전면검사,1-Day_Color_Sph,55,p0010A-01.50SOB,1-Day_iris_SoulBrown,"2,935",1,0,"2,936",0,"2,935",,워터배스2-9호기,확인,14.2
C20260201-592,2026-02-04,C관(2공장),[55] 접착/ 멸균,1-Day_Color_Sph,55,p0010A-01.50SOB,1-Day_iris_SoulBrown,"2,855",75,5,"2,935",0,"2,855",OG95,검사37호기,확인,14.2
C20260201-595,2026-02-05,C관(2공장),[55] 접착/ 멸균,1-Day_Color_Sph,55,p0010A-01.50SOB,1-Day_iris_SoulBrown,"3,250",25,5,"3,280",0,"3,250",OG95,검사34호기,확인,14.2
*,2026-02-03,,[27] 재작업,1-Day_Color_Sph,55,p0010A-01.50SOB,1-Day_iris_SoulBrown,15,0,0,15,0,15,,,확인,14.2
*,2026-02-03,,[27] 재작업,1-Day_Color_Sph,55,p0010A-01.50SOB,1-Day_iris_SoulBrown,10,0,0,10,0,10,,,확인,14.2
*,2026-02-03,,[27] 재작업,1-Day_Color_Sph,55,p0010A-01.50SOB,1-Day_iris_SoulBrown,25,0,0,25,0,25,,,확인,14.2
*,2026-02-03,,[27] 재작업,1-Day_Color_Sph,55,p0010A-01.50SOB,1-Day_iris_SoulBrown,25,0,0,25,0,25,,,확인,14.2
C20260201-592,2026-02-05,C관(2공장),[80] 누수/규격검사,1-Day_Color_Sph,55,p0010A-01.50SOB,1-Day_iris_SoulBrown,"2,850",5,0,"2,855",0,"2,850",OG95,누수/규격검사(2공장),확인,14.2
C20260120-118,2026-01-22,C관(2공장),[55] 접착/ 멸균,1-Day_Color_Sph,55,p0010A-01.50SOB,1-Day_iris_SoulBrown,"2,600",55,,"2,655",0,"2,600",OG94,검사44호기,확인,14.2
C20260120-118,2026-01-22,C관(2공장),[45] 하이드레이션/전면검사,1-Day_Color_Sph,55,p0010A-01.50SOB,1-Day_iris_SoulBrown,"2,655",2,0,"2,657",0,"2,655",,워터배스2-8호기,확인,14.2
*,2026-01-28,,[27] 재작업,1-Day_Color_Sph,55,p0010A-01.50SOB,1-Day_iris_SoulBrown,20,0,0,20,0,20,,,확인,14.2
*,2026-01-20,,[27] 재작업,1-Day_Color_Sph,55,p0010A-01.50SOB,1-Day_iris_SoulBrown,5,0,0,5,0,5,,,확인,14.2
*,2026-01-20,,[27] 재작업,1-Day_Color_Sph,55,p0010A-01.50SOB,1-Day_iris_SoulBrown,10,0,0,10,0,10,,,확인,14.2
*,2026-01-20,,[27] 재작업,1-Day_Color_Sph,55,p0010A-01.50SOB,1-Day_iris_SoulBrown,30,0,0,30,0,30,,,확인,14.2
*,2026-01-20,,[27] 재작업,1-Day_Color_Sph,55,p0010A-01.50SOB,1-Day_iris_SoulBrown,20,0,0,20,0,20,,,확인,14.2
*,2026-01-23,,[27] 재작업,1-Day_Color_Sph,55,p0010A-01.50SOB,1-Day_iris_SoulBrown,85,0,0,85,0,85,,,확인,14.2
*,2026-01-23,,[27] 재작업,1-Day_Color_Sph,55,p0010A-01.50SOB,1-Day_iris_SoulBrown,70,0,0,70,0,70,,,확인,14.2
*,2026-01-23,,[27] 재작업,1-Day_Color_Sph,55,p0010A-01.50SOB,1-Day_iris_SoulBrown,40,0,0,40,0,40,,,확인,14.2
C20260116-349,2026-01-19,C관(2공장),[80] 누수/규격검사,1-Day_Color_Sph,55,p0010A-01.50SOB,1-Day_iris_SoulBrown,"2,935",5,0,"2,940",0,"2,935",OG94,누수/규격검사(2공장),확인,14.2
C20260116-349,2026-01-19,C관(2공장),[55] 접착/ 멸균,1-Day_Color_Sph,55,p0010A-01.50SOB,1-Day_iris_SoulBrown,"2,940",20,5,"2,965",0,"2,940",OG94,검사40호기,확인,14.2
C20260120-118,2026-01-23,C관(2공장),[80] 누수/규격검사,1-Day_Color_Sph,55,p0010A-01.50SOB,1-Day_iris_SoulBrown,"2,590",10,0,"2,600",0,"2,590",OG94,누수/규격검사(2공장),확인,14.2
C20260105-144,2026-01-06,C관(2공장),[45] 하이드레이션/전면검사,1-Day_Color_Sph,55,p0010A-01.50SOB,1-Day_iris_SoulBrown,"2,360",0,0,"2,360",0,"2,360",,워터배스2-14호기,확인,14.2
C20260106-416,2026-01-08,C관(2공장),[45] 하이드레이션/전면검사,1-Day_Color_Sph,55,p0010A-01.50SOB,1-Day_iris_SoulBrown,"3,375",0,0,"3,375",0,"3,375",,워터배스2-4호기,확인,14.2
*,2026-02-02,,[27] 재작업,1-Day_Color_Sph,55,P0007A-01.50RHA2,1-Day_iris_Rhapsody,25,0,0,25,0,25,,,확인,14.2
*,2026-02-02,,[27] 재작업,1-Day_Color_Sph,55,P0007A-01.50RHA2,1-Day_iris_Rhapsody,10,0,0,10,0,10,,,확인,14.2
*,2026-01-16,,[27] 재작업,1-Day_Color_Sph,55,P0007A-01.50RHA2,1-Day_iris_Rhapsody,15,0,0,15,0,15,,,확인,14.2
C20251227-137,2026-01-05,C관(2공장),[55] 접착/ 멸균,1-Day_Color_Sph,55,P0007A-05.00RHA2,1-Day_iris_Rhapsody,"3,275",25,5,"3,305",0,"3,275",OG93,검사42호기,확인,14.2
A20251021-354,2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,FRP_Sph,38,P1256K8.70-06.50,Sincere_2week UV_Clear,"1,794",8,5,"1,807",0,"1,794",,워터배스2-3호기,확인,14
A20251021-354,2026-01-10,C관(2공장),[55] 접착/ 멸균,FRP_Sph,38,P1256K8.70-06.50,Sincere_2week UV_Clear,"1,770",21,3,"1,794",0,"1,770",OG93,검사41호기,확인,14
A20251021-354,2026-01-10,C관(2공장),[80] 누수/규격검사,FRP_Sph,38,P1256K8.70-06.50,Sincere_2week UV_Clear,"1,770",0,0,"1,770",0,"1,770",OG93,누수/규격검사(2공장),확인,14
A20250818-496,2026-01-16,A관(1공장),[45] 하이드레이션/전면검사,Si_FRP_M/F,45,P1216S-00.50,Silicone relax_소사각,"1,590",0,0,"1,590",0,"1,590",,1공장 실리콘수화기,확인,14.2
A20250818-496,2026-01-17,A관(1공장),[55] 접착/ 멸균,Si_FRP_M/F,45,P1216S-00.50,Silicone relax_소사각,"1,480",110,0,"1,590",0,"1,480",OG94,검사11호기,확인,14.2
A20250818-496,2026-01-17,A관(1공장),[80] 누수/규격검사,Si_FRP_M/F,45,P1216S-00.50,Silicone relax_소사각,"1,363",117,0,"1,480",0,"1,363",OG94,누수/규격검사(1공장),확인,14.2
A20221008-046-L2-C1,2026-01-14,,[27] 재작업,FRP_Color_Sph,43,P4003V-03.00BRW2,Advance_EO_은캡,147,0,0,147,0,147,,,확인,14.2
C20260112-053,2026-01-14,C관(2공장),[55] 접착/ 멸균,1-Day_Color_Sph,55,p0010A-02.00SOB,1-Day_iris_SoulBrown,"1,650",30,5,"1,685",0,"1,650",OG94,검사39호기,확인,14.2
A20260119-198,2026-01-21,C관(2공장),[45] 하이드레이션/전면검사,1-Day_Sph,55,P0006A8.60-04.25,1-Day_Metha_Coastal,"2,185",0,0,"2,185",0,"2,185",,워터배스2-12호기,확인,14.2
